airbnb_id,nbh_id,host_id,lat,lon,city,state,night_price,cleaning_fee,nights_booked,rental_income,property_type,room_count,bed_count,max_capacity,star_rating,total_reviews,date_created,date_updated
24908552,403221,11549838,40.6488,-73.9468,New York,NY,64.0,15,276,1472,House,2,2,4,5,244,2020-10-02,2020-10-02
24908974,403221,11565841,40.6626,-73.952,New York,NY,115.0,80,224,2147,Apartment,1,1,4,5,63,2020-10-02,2020-10-02
24909373,403221,1156928,40.6716,-73.9508,New York,NY,176.0,0,5,88,Loft,1,1,2,5,13,2020-10-02,2020-10-02
24908383,403221,11591798,40.6717,-73.9461,New York,NY,90.0,90,271,2033,Apartment,2,2,4,5,157,2020-10-02,2020-10-02
24908620,403221,11653081,40.6484,-73.9697,New York,NY,148.0,100,303,3737,Apartment,2,3,6,5,151,2020-10-02,2020-10-02
24908590,403221,11869400,40.6515,-73.9397,New York,NY,129.0,95,146,1570,House,2,6,7,5,251,2020-10-02,2020-10-02
24909694,403221,11901938,40.6695,-73.9429,New York,NY,171.0,100,11,188,Apartment,2,4,14,5,69,2020-10-02,2020-10-02
24908457,403221,12054516,40.6729,-73.9403,New York,NY,121.0,0,303,3055,Other,1,1,3,5,85,2020-10-02,2020-10-02
24908322,403221,1251681,40.6458,-73.971,New York,NY,250.0,120,68,1417,House,4,5,7,5,14,2020-10-02,2020-10-02
24908498,403221,12627,40.6594,-73.9624,New York,NY,95.0,125,174,1653,Apartment,1,1,2,5,13,2020-10-02,2020-10-02
24909768,403221,1279234,40.6689,-73.9541,New York,NY,150.0,100,164,2460,Apartment,1,1,4,5,4,2020-10-02,2020-10-02
24908503,403221,1313711,40.6572,-73.9492,New York,NY,147.0,60,65,796,Townhouse,3,5,9,5,200,2020-10-02,2020-10-02
24909275,403221,13207783,40.6609,-73.9444,New York,NY,65.0,60,25,163,House,1,2,2,5,3,2020-10-02,2020-10-02
24908339,403221,13233830,40.6611,-73.9557,New York,NY,593.0,250,108,5337,Townhouse,4,4,10,5,5,2020-10-02,2020-10-02
24909843,403221,1327940,40.6534,-73.9626,New York,NY,114.0,70,75,1221,Apartment,2,3,4,5,13,2020-10-02,2020-10-02
24909385,403221,13384425,40.656,-73.9585,New York,NY,190.0,160,134,2546,Townhouse,3,4,6,5,26,2020-10-02,2020-10-02
24909894,403221,13586549,40.6596,-73.9602,New York,NY,62.0,0,91,1881,Apartment,1,2,4,5,5,2020-10-02,2020-10-02
24909589,403221,1359438,40.6727,-73.9734,New York,NY,182.0,50,121,2202,Apartment,1,1,2,5,59,2020-10-02,2020-10-02
24908251,403221,13659914,40.65,-73.9731,New York,NY,107.0,0,167,1787,Apartment,2,2,4,5,3,2020-10-02,2020-10-02
24908377,403221,1370405,40.6489,-73.9484,New York,NY,67.0,15,247,1379,House,2,2,4,5,279,2020-10-02,2020-10-02
24909637,403221,13980860,40.6601,-73.9596,New York,NY,151.0,100,156,2356,Apartment,3,4,7,5,30,2020-10-02,2020-10-02
24908232,403221,13980920,40.6557,-73.9357,New York,NY,347.0,250,3,87,House,3,5,6,5,4,2020-10-02,2020-10-02
24909752,403221,14065007,40.6703,-73.9595,New York,NY,140.0,45,95,1330,Condominium,2,2,5,5,11,2020-10-02,2020-10-02
24909797,403221,1442495,40.6743,-73.9504,New York,NY,301.0,160,87,2910,House,4,2,6,5,19,2020-10-02,2020-10-02
24909462,403221,1449546,40.6497,-73.9615,New York,NY,100.0,0,25,250,Apartment,1,1,3,5,50,2020-10-02,2020-10-02
24908656,403221,14588156,40.6727,-73.9455,New York,NY,119.0,90,298,2955,Townhouse,1,1,4,5,99,2020-10-02,2020-10-02
24908637,403221,15206909,40.6438,-73.949,New York,NY,189.0,120,97,1528,Apartment,4,4,8,5,81,2020-10-02,2020-10-02
24909281,403221,16335101,40.6444,-73.9548,New York,NY,98.0,0,9,88,Apartment,1,2,4,4,16,2020-10-02,2020-10-02
24908311,403221,16731782,40.6555,-73.9749,New York,NY,98.0,50,198,1617,House,1,2,4,5,147,2020-10-02,2020-10-02
24908840,403221,1750679,40.6695,-73.9501,New York,NY,185.0,100,35,540,House,2,2,4,5,124,2020-10-02,2020-10-02
24909487,403221,17683903,40.656,-73.9583,New York,NY,190.0,100,113,2147,House,4,4,6,5,13,2020-10-02,2020-10-02
24909481,403221,17796112,40.6451,-73.9611,New York,NY,103.0,100,105,1082,Apartment,1,2,4,5,4,2020-10-02,2020-10-02
24909746,403221,17830470,40.6709,-73.9489,New York,NY,250.0,110,25,625,Townhouse,3,5,6,5,8,2020-10-02,2020-10-02
24909287,403221,17838892,40.6718,-73.9597,New York,NY,91.0,75,27,246,Apartment,1,1,2,5,9,2020-10-02,2020-10-02
24908863,403221,1797025,40.672,-73.9515,New York,NY,97.0,0,283,2288,Apartment,1,1,3,5,165,2020-10-02,2020-10-02
24908447,403221,18068913,40.6615,-73.9619,New York,NY,70.0,80,292,2044,Apartment,0,1,2,5,27,2020-10-02,2020-10-02
24908583,403221,1807106,40.6719,-73.94,New York,NY,133.0,70,111,1230,Apartment,1,1,3,5,224,2020-10-02,2020-10-02
24908736,403221,18089676,40.6593,-73.9418,New York,NY,129.0,25,52,559,Apartment,3,5,6,5,116,2020-10-02,2020-10-02
24909158,403221,18142309,40.6739,-73.9671,New York,NY,100.0,50,22,220,Apartment,0,1,2,5,14,2020-10-02,2020-10-02
24908471,403221,18637912,40.6506,-73.9504,New York,NY,93.0,50,166,1287,Apartment,0,2,2,5,110,2020-10-02,2020-10-02
24908368,403221,18943949,40.6669,-73.9375,New York,NY,91.0,0,70,637,Apartment,1,1,2,5,10,2020-10-02,2020-10-02
24909477,403221,1922967,40.6562,-73.9603,New York,NY,94.0,85,156,1466,Apartment,1,1,2,5,5,2020-10-02,2020-10-02
24909466,403221,19566557,40.6562,-73.9615,New York,NY,96.0,20,58,557,Apartment,1,1,3,5,13,2020-10-02,2020-10-02
24909684,403221,1971239,40.6713,-73.9433,New York,NY,142.0,100,109,1548,House,3,11,5,5,27,2020-10-02,2020-10-02
25110994,270946,10017087,40.7468,-73.9785,New York,NY,107.0,120,34,520,Apartment,1,3,4,3,5,2020-10-31,2020-10-31
25109680,270946,11652872,40.7559,-73.9675,New York,NY,113.0,150,91,857,Apartment,1,1,3,5,14,2020-10-31,2020-10-31
25109912,270946,11695094,40.7682,-73.9665,New York,NY,137.0,0,235,2683,Apartment,1,2,4,5,4,2020-10-31,2020-10-31
25109672,270946,11751327,40.7539,-73.9674,New York,NY,103.0,150,233,2000,Apartment,1,1,3,5,14,2020-10-31,2020-10-31
25110013,270946,12317903,40.7549,-73.9666,New York,NY,130.0,50,339,3673,Apartment,0,2,4,5,159,2020-10-31,2020-10-31
25110109,270946,12325045,40.7602,-73.9691,New York,NY,112.0,89,161,1503,Apartment,1,1,2,5,160,2020-10-31,2020-10-31
25110302,270946,12495831,40.7591,-73.9659,New York,NY,131.0,100,353,3854,Apartment,0,1,2,5,61,2020-10-31,2020-10-31
25109737,270946,12542485,40.7493,-73.9813,New York,NY,169.0,150,108,2607,Apartment,2,4,4,5,7,2020-10-31,2020-10-31
25110272,270946,12806356,40.7432,-73.9553,New York,NY,170.0,100,248,3833,Loft,2,3,5,5,18,2020-10-31,2020-10-31
25110643,270946,13064717,40.7606,-73.9658,New York,NY,81.0,0,202,2045,Apartment,0,1,2,5,4,2020-10-31,2020-10-31
25110914,270946,13075169,40.7733,-73.9546,New York,NY,375.0,200,148,6167,Apartment,3,5,6,5,8,2020-10-31,2020-10-31
25109964,270946,13091684,40.7493,-73.983,New York,NY,159.0,100,120,1590,Apartment,2,4,4,5,5,2020-10-31,2020-10-31
25109938,270946,13526398,40.7605,-73.9653,New York,NY,146.0,0,244,2969,Apartment,1,2,4,5,13,2020-10-31,2020-10-31
25110568,270946,13544120,40.7572,-73.965,New York,NY,90.0,0,116,1491,Apartment,1,2,2,4,5,2020-10-31,2020-10-31
25110164,270946,13728204,40.7472,-73.9478,New York,NY,123.0,0,38,390,Apartment,2,3,3,5,13,2020-10-31,2020-10-31
25110835,270946,137671,40.7446,-73.9815,New York,NY,192.0,80,231,4435,Apartment,1,2,4,5,25,2020-10-31,2020-10-31
25109724,270946,13885829,40.7597,-73.9663,New York,NY,111.0,99,245,2266,Apartment,1,1,2,5,15,2020-10-31,2020-10-31
25110188,270946,14152775,40.7433,-73.9536,New York,NY,156.0,100,285,4042,Loft,1,2,4,5,21,2020-10-31,2020-10-31
25110727,270946,14422402,40.7561,-73.9655,New York,NY,104.0,150,150,1950,Apartment,2,2,4,4,7,2020-10-31,2020-10-31
25109778,270946,15083571,40.7495,-73.9828,New York,NY,149.0,0,235,2918,Apartment,2,4,6,5,7,2020-10-31,2020-10-31
25110266,270946,15191225,40.7527,-73.9724,New York,NY,554.0,99,72,3324,Guesthouse,1,1,4,5,4,2020-10-31,2020-10-31
25110241,270946,16173564,40.7598,-73.9644,New York,NY,1200.0,200,51,6120,Townhouse,2,2,2,5,61,2020-10-31,2020-10-31
25110335,270946,16365784,40.7654,-73.9764,New York,NY,134.0,100,169,2059,Apartment,1,2,2,5,4,2020-10-31,2020-10-31
25110659,270946,16525573,40.7451,-73.982,New York,NY,81.0,100,153,1770,Apartment,1,2,3,4,7,2020-10-31,2020-10-31
25110033,270946,16777938,40.7548,-73.9698,New York,NY,114.0,0,289,2746,Apartment,1,1,2,5,64,2020-10-31,2020-10-31
25110813,270946,16811685,40.7451,-73.9788,New York,NY,152.0,50,297,4514,Apartment,0,1,2,5,51,2020-10-31,2020-10-31
25111170,270946,17405699,40.7439,-73.9841,New York,NY,145.0,60,7,203,Apartment,0,1,2,5,4,2020-10-31,2020-10-31
25109754,270946,17561119,40.7603,-73.9662,New York,NY,140.0,120,194,2263,Apartment,1,1,2,5,11,2020-10-31,2020-10-31
25109863,270946,18024561,40.7688,-73.9836,New York,NY,225.0,75,242,4538,Apartment,3,3,6,5,121,2020-10-31,2020-10-31
25110118,270946,1844088,40.7525,-73.9649,New York,NY,133.0,50,360,3990,Apartment,0,2,4,5,150,2020-10-31,2020-10-31
25109644,270946,18482700,40.7477,-73.9822,New York,NY,164.0,130,318,4346,Apartment,2,3,4,5,40,2020-10-31,2020-10-31
25109904,270946,18683879,40.7495,-73.977,New York,NY,96.0,0,152,1216,Apartment,0,1,2,5,4,2020-10-31,2020-10-31
25109687,270946,18768741,40.7482,-73.976,New York,NY,104.0,0,37,321,Apartment,0,1,2,5,3,2020-10-31,2020-10-31
25109955,270946,18812153,40.7482,-73.9771,New York,NY,97.0,0,158,1277,Apartment,0,1,2,5,9,2020-10-31,2020-10-31
25109794,270946,18873930,40.7499,-73.9758,New York,NY,108.0,0,225,2025,Apartment,1,2,4,5,8,2020-10-31,2020-10-31
25111323,270946,18927644,40.7487,-73.9785,New York,NY,899.0,0,28,8391,Apartment,2,2,4,5,4,2020-10-31,2020-10-31
25110092,270946,1895196,40.7698,-73.9581,New York,NY,117.0,80,347,3383,Apartment,1,1,3,5,279,2020-10-31,2020-10-31
25109622,270946,19284253,40.7508,-73.9814,New York,NY,140.0,60,161,1878,Other,2,4,6,4,6,2020-10-31,2020-10-31
25109838,270946,19343700,40.7733,-73.9574,New York,NY,134.0,75,226,2524,Apartment,1,2,4,5,202,2020-10-31,2020-10-31
25109979,270946,19409299,40.7488,-73.977,New York,NY,106.0,0,136,1201,Other,1,2,4,5,3,2020-10-31,2020-10-31
25109695,270946,19424191,40.7486,-73.9772,New York,NY,97.0,0,66,534,Other,0,2,2,5,6,2020-10-31,2020-10-31
25109746,270946,19692421,40.7485,-73.9756,New York,NY,96.0,0,19,152,Other,0,1,2,5,7,2020-10-31,2020-10-31
25109657,270946,19693245,40.7483,-73.9754,New York,NY,107.0,0,133,1186,Other,1,2,4,5,5,2020-10-31,2020-10-31
25110224,270946,19738695,40.763,-73.9672,New York,NY,233.0,70,62,1204,Apartment,2,2,4,5,27,2020-10-31,2020-10-31
25109895,270946,20202971,40.7495,-73.9761,New York,NY,106.0,0,113,998,Other,1,2,3,5,4,2020-10-31,2020-10-31
25110140,270946,20392393,40.7433,-73.9792,New York,NY,78.0,75,339,2204,Apartment,0,1,4,5,149,2020-10-31,2020-10-31
25109972,270946,20582991,40.7489,-73.9771,New York,NY,101.0,0,216,1818,Other,0,1,1,5,4,2020-10-31,2020-10-31
25109921,270946,20583325,40.7499,-73.9757,New York,NY,106.0,0,246,2173,Other,0,1,2,5,6,2020-10-31,2020-10-31
25111034,270946,20625087,40.7654,-73.9654,New York,NY,132.0,60,8,176,Apartment,1,0,2,5,19,2020-10-31,2020-10-31
25110196,270946,20947437,40.768,-73.9527,New York,NY,169.0,80,170,2394,Apartment,1,2,4,5,103,2020-10-31,2020-10-31
25109831,270946,21047121,40.7476,-73.9783,New York,NY,936.0,150,106,8268,Townhouse,4,9,3,5,58,2020-10-31,2020-10-31
25110258,270946,21230082,40.7618,-73.9657,New York,NY,363.0,119,285,8621,House,2,5,6,5,134,2020-10-31,2020-10-31
25109786,270946,21378053,40.7487,-73.9753,New York,NY,107.0,0,103,918,Other,1,2,4,5,3,2020-10-31,2020-10-31
25110025,270946,2145620,40.7567,-73.9646,New York,NY,102.0,0,335,2848,Apartment,1,1,2,5,207,2020-10-31,2020-10-31
25109730,270946,21878080,40.75,-73.9754,New York,NY,106.0,0,91,804,Other,0,1,2,5,8,2020-10-31,2020-10-31
25110692,270946,22208373,40.7475,-73.9759,New York,NY,85.0,150,266,1884,Apartment,0,0,2,5,4,2020-10-31,2020-10-31
25110328,270946,22354598,40.7482,-73.9774,New York,NY,107.0,0,271,2416,Apartment,0,0,4,5,4,2020-10-31,2020-10-31
25170786,270798,10303962,42.9124,-78.8788,Buffalo,NY,49.0,25,290,1184,Apartment,0,1,2,5,252,2020-11-01,2020-11-01
25171182,270798,11567491,42.8968,-78.8735,Buffalo,NY,127.0,28,101,1069,Condominium,2,0,3,5,16,2020-11-01,2020-11-01
25170472,270798,12113961,42.9009,-78.8844,Buffalo,NY,61.0,20,254,1291,Apartment,0,1,2,5,159,2020-11-01,2020-11-01
25170710,270798,13124733,42.8983,-78.8727,Buffalo,NY,55.0,15,294,1348,Apartment,0,1,2,5,482,2020-11-01,2020-11-01
25170525,270798,13150780,42.9052,-78.8844,Buffalo,NY,74.0,39,233,1437,Apartment,2,2,4,5,321,2020-11-01,2020-11-01
25170697,270798,13222525,42.8985,-78.8722,Buffalo,NY,70.0,15,287,1674,Apartment,1,1,4,5,355,2020-11-01,2020-11-01
25170622,270798,13332921,42.895,-78.8768,Buffalo,NY,62.0,55,213,1101,Apartment,1,1,2,5,338,2020-11-01,2020-11-01
25170703,270798,13574261,42.8993,-78.8734,Buffalo,NY,54.0,15,284,1278,Apartment,0,1,2,5,417,2020-11-01,2020-11-01
25170483,270798,14666543,42.8577,-78.8294,Buffalo,NY,68.0,45,239,1354,Apartment,3,3,9,5,419,2020-11-01,2020-11-01
25170805,270798,14754740,42.9028,-78.8792,Buffalo,NY,90.0,20,105,788,Apartment,0,1,2,5,237,2020-11-01,2020-11-01
25170476,270798,14832318,42.8989,-78.8862,Buffalo,NY,96.0,50,202,1616,Apartment,3,3,2,5,61,2020-11-01,2020-11-01
25170649,270798,15206923,42.9134,-78.8846,Buffalo,NY,82.0,50,103,704,Apartment,2,3,5,5,111,2020-11-01,2020-11-01
25170799,270798,15221876,42.8847,-78.8639,Buffalo,NY,210.0,0,113,1978,House,3,5,9,5,95,2020-11-01,2020-11-01
25170438,270798,15222511,42.8824,-78.8655,Buffalo,NY,225.0,0,83,1556,House,3,3,8,5,71,2020-11-01,2020-11-01
25170462,270798,15899817,42.9043,-78.881,Buffalo,NY,90.0,20,135,1013,Apartment,1,1,2,5,198,2020-11-01,2020-11-01
25170669,270798,1633607,42.9011,-78.8745,Buffalo,NY,68.0,10,240,1360,Guest suite,1,2,3,5,909,2020-11-01,2020-11-01
25170838,270798,16429711,42.9061,-78.8775,Buffalo,NY,55.0,35,329,1508,Apartment,1,2,4,5,417,2020-11-01,2020-11-01
25170370,270798,16737415,42.8938,-78.8825,Buffalo,NY,115.0,85,212,2032,Apartment,1,1,2,5,43,2020-11-01,2020-11-01
25170547,270798,17103810,42.9129,-78.8856,Buffalo,NY,296.0,100,185,4563,House,6,10,14,5,27,2020-11-01,2020-11-01
25170662,270798,17281223,42.9033,-78.8803,Buffalo,NY,110.0,25,73,669,Apartment,1,2,4,5,165,2020-11-01,2020-11-01
25170566,270798,17620731,42.8968,-78.8797,Buffalo,NY,75.0,20,213,1331,Apartment,2,2,4,5,130,2020-11-01,2020-11-01
25170603,270798,17964986,42.9006,-78.8785,Buffalo,NY,96.0,0,26,208,Loft,0,1,2,5,90,2020-11-01,2020-11-01
25170455,270798,18206560,42.8996,-78.873,Buffalo,NY,67.0,15,297,1658,Apartment,1,1,3,5,215,2020-11-01,2020-11-01
25170376,270798,18359485,42.9155,-78.8652,Buffalo,NY,135.0,25,53,596,House,2,3,6,5,18,2020-11-01,2020-11-01
25170634,270798,18853895,42.8963,-78.8773,Buffalo,NY,203.0,50,223,3772,Apartment,4,4,8,5,165,2020-11-01,2020-11-01
25170419,270798,18931690,42.8971,-78.8775,Buffalo,NY,68.0,20,249,1411,Apartment,1,1,2,5,67,2020-11-01,2020-11-01
25170331,270798,19323707,42.9113,-78.7906,Buffalo,NY,86.0,40,219,1570,Apartment,2,2,5,5,81,2020-11-01,2020-11-01
25170382,270798,19404691,42.8974,-78.8725,Buffalo,NY,93.0,20,224,1736,Apartment,2,2,4,5,116,2020-11-01,2020-11-01
25170412,270798,19821724,42.8987,-78.8718,Buffalo,NY,60.0,15,286,1430,Apartment,1,1,2,5,229,2020-11-01,2020-11-01
25170496,270798,20072663,42.8571,-78.8259,Buffalo,NY,139.0,75,265,3070,House,3,3,5,5,52,2020-11-01,2020-11-01
25170616,270798,20214474,42.8997,-78.8857,Buffalo,NY,99.0,65,218,1799,Apartment,3,3,6,5,126,2020-11-01,2020-11-01
25170444,270798,20379565,42.9008,-78.8844,Buffalo,NY,71.0,20,234,1385,Apartment,0,1,2,5,104,2020-11-01,2020-11-01
25170351,270798,20535891,42.8978,-78.878,Buffalo,NY,53.0,20,301,1329,Apartment,1,2,3,5,319,2020-11-01,2020-11-01
25170795,270798,20678610,42.9025,-78.8832,Buffalo,NY,58.0,15,221,1068,Apartment,1,2,4,5,348,2020-11-01,2020-11-01
25170626,270798,20794797,42.9002,-78.8858,Buffalo,NY,138.0,75,228,2622,Apartment,4,5,7,5,132,2020-11-01,2020-11-01
25170510,270798,20864282,42.9137,-78.8858,Buffalo,NY,100.0,50,187,1558,Apartment,3,5,6,5,77,2020-11-01,2020-11-01
25170655,270798,21021690,42.9164,-78.88,Buffalo,NY,70.0,60,246,1435,Apartment,1,1,2,5,140,2020-11-01,2020-11-01
25170387,270798,21259599,42.9098,-78.8642,Buffalo,NY,79.0,45,82,540,House,2,4,3,5,42,2020-11-01,2020-11-01
25170726,270798,21261965,42.9005,-78.8815,Buffalo,NY,296.0,99,142,3503,House,4,6,14,5,104,2020-11-01,2020-11-01
25170345,270798,21322152,42.9022,-78.8794,Buffalo,NY,90.0,20,60,450,Apartment,0,1,2,5,124,2020-11-01,2020-11-01
25170773,270798,21816485,42.9117,-78.8824,Buffalo,NY,75.0,30,228,1425,Apartment,1,1,2,5,178,2020-11-01,2020-11-01
25170849,270798,21858814,42.882,-78.8665,Buffalo,NY,118.0,80,160,1573,Townhouse,2,2,5,5,48,2020-11-01,2020-11-01
25170597,270798,21908318,42.8984,-78.8858,Buffalo,NY,339.0,120,243,6865,House,7,8,16,5,76,2020-11-01,2020-11-01
25170426,270798,22011153,42.9086,-78.8772,Buffalo,NY,111.0,85,151,1397,Apartment,3,4,6,5,126,2020-11-01,2020-11-01
25170517,270798,22192905,42.9166,-78.8837,Buffalo,NY,137.0,75,245,2797,Apartment,2,2,4,5,102,2020-11-01,2020-11-01
25170571,270798,22243927,42.8983,-78.8859,Buffalo,NY,111.0,65,264,2442,Apartment,2,2,4,0,268,2020-11-01,2020-11-01
25170819,270798,22477908,42.9082,-78.8797,Buffalo,NY,119.0,19,122,1210,Apartment,1,1,2,5,29,2020-11-01,2020-11-01
25170681,270798,22765583,42.9006,-78.8817,Buffalo,NY,210.0,30,83,1453,Apartment,2,3,7,5,34,2020-11-01,2020-11-01
25170813,270798,22844187,42.9106,-78.8725,Buffalo,NY,80.0,35,301,2007,Apartment,3,4,7,5,265,2020-11-01,2020-11-01
25170744,270798,22848572,42.8823,-78.8656,Buffalo,NY,221.0,0,109,2007,House,3,3,8,5,51,2020-11-01,2020-11-01
25170738,270798,22882886,42.9096,-78.8793,Buffalo,NY,203.0,29,71,1201,Apartment,2,2,4,5,11,2020-11-01,2020-11-01
25170843,270798,23310655,42.8425,-78.8236,Buffalo,NY,144.0,49,78,936,Apartment,2,2,6,5,43,2020-11-01,2020-11-01
25170833,270798,23506361,42.9137,-78.8816,Buffalo,NY,70.0,0,240,1400,Apartment,1,1,2,5,92,2020-11-01,2020-11-01
25170767,270798,24010373,42.9096,-78.8797,Buffalo,NY,47.0,25,295,1155,Apartment,1,2,3,5,220,2020-11-01,2020-11-01
25170732,270798,24854531,42.8965,-78.8811,Buffalo,NY,77.0,60,307,1970,Apartment,1,2,4,5,122,2020-11-01,2020-11-01
25170338,270798,24912788,42.9124,-78.8752,Buffalo,NY,78.0,50,327,2126,House,1,2,3,5,228,2020-11-01,2020-11-01
25170749,270798,24994861,42.9066,-78.8863,Buffalo,NY,77.0,55,188,1206,Apartment,2,2,7,5,73,2020-11-01,2020-11-01
25170757,270798,25016057,42.8965,-78.8811,Buffalo,NY,81.0,60,227,1532,Apartment,1,2,4,5,119,2020-11-01,2020-11-01
25170761,270798,25127220,42.8965,-78.8811,Buffalo,NY,98.0,60,31,1013,Apartment,3,3,6,5,88,2020-11-01,2020-11-01
25171102,270798,25179213,42.8932,-78.8807,Buffalo,NY,75.0,35,214,1338,Apartment,1,2,2,5,40,2020-11-01,2020-11-01
25096285,270807,10303962,42.9124,-78.8788,Buffalo,NY,49.0,25,299,1221,Apartment,0,1,2,5,252,2020-10-31,2020-10-31
25096691,270807,11567491,42.8968,-78.8735,Buffalo,NY,126.0,28,130,1365,Condominium,2,0,3,5,16,2020-10-31,2020-10-31
25095910,270807,12113961,42.9009,-78.8844,Buffalo,NY,61.0,20,242,1230,Apartment,0,1,2,5,159,2020-10-31,2020-10-31
25095906,270807,12711325,42.9216,-78.8781,Buffalo,NY,85.0,0,215,1523,Apartment,0,1,2,5,188,2020-10-31,2020-10-31
25095993,270807,1286643,42.9192,-78.8924,Buffalo,NY,88.0,80,273,2002,Apartment,3,4,6,5,120,2020-10-31,2020-10-31
25096199,270807,13124733,42.8983,-78.8727,Buffalo,NY,55.0,15,311,1425,Apartment,0,1,2,5,482,2020-10-31,2020-10-31
25095999,270807,13150780,42.9052,-78.8844,Buffalo,NY,75.0,39,249,1556,Apartment,2,2,4,5,321,2020-10-31,2020-10-31
25096183,270807,13222525,42.8985,-78.8722,Buffalo,NY,70.0,15,297,1733,Apartment,1,1,4,5,355,2020-10-31,2020-10-31
25096103,270807,13332921,42.895,-78.8768,Buffalo,NY,62.0,55,222,1147,Apartment,1,1,2,5,338,2020-10-31,2020-10-31
25096191,270807,13574261,42.8993,-78.8734,Buffalo,NY,54.0,15,303,1364,Apartment,0,1,2,5,417,2020-10-31,2020-10-31
25096299,270807,14754740,42.9028,-78.8792,Buffalo,NY,90.0,20,109,818,Apartment,0,1,2,5,237,2020-10-31,2020-10-31
25095923,270807,14832318,42.8989,-78.8862,Buffalo,NY,98.0,50,202,1650,Apartment,3,3,2,5,61,2020-10-31,2020-10-31
25095931,270807,15079489,42.9188,-78.8651,Buffalo,NY,129.0,25,96,1032,Apartment,3,3,6,5,220,2020-10-31,2020-10-31
25096126,270807,15206923,42.9134,-78.8846,Buffalo,NY,81.0,50,111,749,Apartment,2,3,5,5,111,2020-10-31,2020-10-31
25095898,270807,15899817,42.9043,-78.881,Buffalo,NY,90.0,20,139,1043,Apartment,1,1,2,5,198,2020-10-31,2020-10-31
25096154,270807,1633607,42.9011,-78.8745,Buffalo,NY,69.0,10,253,1455,Guest suite,1,2,3,5,909,2020-10-31,2020-10-31
25096364,270807,16429711,42.9061,-78.8775,Buffalo,NY,55.0,35,332,1522,Apartment,1,2,4,5,417,2020-10-31,2020-10-31
25095850,270807,16737415,42.8938,-78.8825,Buffalo,NY,115.0,85,220,2108,Apartment,1,1,2,5,43,2020-10-31,2020-10-31
25096026,270807,17103810,42.9129,-78.8856,Buffalo,NY,303.0,100,197,4974,House,6,10,14,5,27,2020-10-31,2020-10-31
25095957,270807,17106012,42.9208,-78.8729,Buffalo,NY,163.0,50,71,964,Apartment,3,4,4,5,47,2020-10-31,2020-10-31
25096147,270807,17281223,42.9033,-78.8803,Buffalo,NY,110.0,25,76,697,Apartment,1,2,4,5,165,2020-10-31,2020-10-31
25096036,270807,17620731,42.8968,-78.8797,Buffalo,NY,75.0,20,194,1213,Apartment,2,2,4,5,130,2020-10-31,2020-10-31
25096371,270807,17701778,42.8974,-78.8876,Buffalo,NY,86.0,30,304,2179,Guesthouse,1,2,5,5,431,2020-10-31,2020-10-31
25095896,270807,18206560,42.8996,-78.873,Buffalo,NY,66.0,15,308,1694,Apartment,1,1,3,5,215,2020-10-31,2020-10-31
25095857,270807,18359485,42.9155,-78.8652,Buffalo,NY,135.0,25,59,664,House,2,3,6,5,18,2020-10-31,2020-10-31
25096117,270807,18853895,42.8963,-78.8773,Buffalo,NY,195.0,50,224,3640,Apartment,4,4,8,5,165,2020-10-31,2020-10-31
25095880,270807,18931690,42.8971,-78.8775,Buffalo,NY,68.0,20,225,1275,Apartment,1,1,2,5,67,2020-10-31,2020-10-31
25095949,270807,19123349,42.91,-78.8763,Buffalo,NY,130.0,43,280,3033,Apartment,3,3,6,5,197,2020-10-31,2020-10-31
25095980,270807,19333173,42.9022,-78.8961,Buffalo,NY,115.0,0,258,2473,Apartment,3,4,6,5,330,2020-10-31,2020-10-31
25095862,270807,19404691,42.8974,-78.8725,Buffalo,NY,92.0,20,230,1763,Apartment,2,2,4,5,116,2020-10-31,2020-10-31
25096132,270807,19458806,42.9202,-78.8806,Buffalo,NY,58.0,40,270,1305,Apartment,1,1,2,5,82,2020-10-31,2020-10-31
25095804,270807,19768187,42.9198,-78.8761,Buffalo,NY,66.0,35,253,1392,Apartment,1,1,4,5,178,2020-10-31,2020-10-31
25095876,270807,19821724,42.8987,-78.8718,Buffalo,NY,60.0,15,300,1500,Apartment,1,1,2,5,229,2020-10-31,2020-10-31
25096095,270807,20214474,42.8997,-78.8857,Buffalo,NY,103.0,65,218,1871,Apartment,3,3,6,5,126,2020-10-31,2020-10-31
25095893,270807,20379565,42.9008,-78.8844,Buffalo,NY,71.0,20,243,1438,Apartment,0,1,2,5,104,2020-10-31,2020-10-31
25096020,270807,20446419,42.9016,-78.8909,Buffalo,NY,45.0,40,295,1106,Apartment,2,3,2,5,115,2020-10-31,2020-10-31
25095833,270807,20535891,42.8978,-78.878,Buffalo,NY,53.0,20,312,1378,Apartment,1,2,3,5,319,2020-10-31,2020-10-31
25096305,270807,20542689,42.9109,-78.8952,Buffalo,NY,64.0,20,322,1717,Apartment,1,3,3,5,424,2020-10-31,2020-10-31
25096291,270807,20678610,42.9025,-78.8832,Buffalo,NY,58.0,15,232,1121,Apartment,1,2,4,5,348,2020-10-31,2020-10-31
25096323,270807,20763533,42.9015,-78.8913,Buffalo,NY,46.0,40,250,958,Apartment,3,6,2,5,77,2020-10-31,2020-10-31
25096110,270807,20794797,42.9002,-78.8858,Buffalo,NY,138.0,75,219,2519,Apartment,4,5,7,5,132,2020-10-31,2020-10-31
